rec_id,given_name,surname,street_number,address_1,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
rec-2008-org,Alisha,,14,Upper St,Kaunakakai,96746,wa,,34,310 3680772,8087692,9
rec-2987-org,Alisha,Furtado,4,Kamoamoa Hmstd Rd,Makaha Valley,90212,hi,19411126,23,253 1883524,8686299,8
rec-2904-org,Alisha,Honda,15,Mountain Home St,Puako,85025,az,,42,423 2325747,8816851,6
rec-1411-org,Alisha,Uehara,31,,Wainaku,85260,az,19990724,10,206 4581456,1216038,7
rec-91-org,Alisha,Teixeira,724,Akiliano,,96746,nv,19581103,30,253 5563600,,8
rec-2695-org,Alisha,Ano,84,Thatcher Ct,Hanalei,96770,tx,,28,213 5691933,,5
rec-448-org,Alisha,Ragasa,15,Palamea Ln,Kahaluu,85075,nv,19250310,34,213 7865224,,6
rec-2723-org,Alisha,Yamanaka,29,Hopaka St,Volcano,96712,hi,,38,808 1379955,7470412,9
rec-1509-org,Alisha,Dixon,19,Ala Leie St,Puako,90211,or,20181106,35,253 5156107,,6
rec-922-org,Alisha,Duarte,90,Upper St,Volcano,96747,tx,19771220,,423 0764859,,5
rec-2913-org,Alisha,Young,179,Charles St,Tiki Gardens,85009,hi,19550320,22,206 2462927,,4
rec-1610-org,Alisha,Pasion,23,Ehupua Pl,Kahaluu,96701,wa,,30,213 7379254,9990010,0
rec-147-org,Alisha,Stone,7,Ehupua Pl,Puhi,89138,tx,19761220,28,808 6632464,4187008,7
rec-879-org,Alisha,Tanigawa,2,Fort Street Mall,Volcano,85216,az,19770912,,480 0529133,,3
rec-230-org,Alisha,Jennings,35,Kipu Pl,Mauna Loa Estates,90270,az,19880403,,,,2
rec-1148-org,Terrie,Ikeda,40,Liliha St,Pakala Village,85086,hi,19950723,42,213 0534798,,7
rec-815-org,Alisha,Sing,3,Hauoli St,Volcano,96746,tx,19811109,33,310 2140533,,8
rec-2588-org,Alisha,Decosta,6,Kipu Pl,Maili,92712,hi,20170206,28,423 3817552,,4
rec-1046-org,Alisha,Uehara,26,Kipu Pl,Hawi,85216,az,19440605,34,423 0711216,4052970,9
rec-1246-org,Alisha,Freeman,15,Pikonia Loop,Keokea,89121,,19590106,27,,,9
rec-2527-org,Alisha,Inoue,,Sonoma St,Waipio Acres,85023,az,20170404,36,206 1469681,5085775,1
rec-1290-org,Alisha,Pierce,382,Naupaka Pl,Honokaa,85224,,19490723,25,,,3
rec-1223-org,Alisha,Barrett,2,Keopua St,Kaumakani,90290,az,19921219,25,602 3708137,4665649,7
rec-2698-org,Alisha,Chock,46,Kumulaau,Pukalani,85260,,20000625,,253 2380145,,9
rec-2343-org,Alisha,Ford,8,Ala Makani Way,Volcano,85247,az,19961107,27,423 8028096,8342694,1
rec-1125-org,Alisha,Matsunaga,74,Hunnewell Pl,Volcano,89191,az,,30,206 2086498,,6
rec-27-org,Alisha,Fujita,4,Thatcher Ct,Keokea,90275,hi,19520313,,808 2107002,,2
rec-403-org,Jaeden,Souza,172,Ehupua Pl,Laupahoehoe,90267,az,,39,602 9238037,1191247,0
rec-273-org,Alisha,Okada,18,Ihiloa Pl,Volcano,85085,az,19811014,33,253 4112107,,3
rec-2937-org,Alisha,Tanigawa,31,,Puako,,az,19420810,25,480 6029836,3403710,7
rec-2852-org,Alisha,Zane,23,N Kukui St,,90280,az,19330803,21,808 5440432,5733315,9
rec-1772-org,Alisha,Shimada,48,Aopoko Pl - Honolulu International Airport (hnl),Volcano,92706,hi,19910326,31,423 9040901,,2
rec-1582-org,Alisha,Bright,27,Kaumalumalu Dr,Volcano,90221,hi,19260506,36,253 7453980,,3
rec-1181-org,Alisha,Chock,91,Kaumaka Pl,Hilo,89124,az,19861115,25,310 8098145,,9
rec-2215-org,Alisha,Tanji,3,Kanakamana,Volcano,89145,hi,20150109,27,602 8770367,,3
rec-775-org,Alisha,Ford,22,Liliha St,Tiki Gardens,85250,az,20120215,26,253 7560913,4578194,2
rec-1519-org,Alisha,Nakagawa,59,Puualii Pl,Kahuku,85297,az,19340901,32,213 9958179,,0
rec-1906-org,Terrence,Choi,7,Lelekepue Pl,Schofield Barracks,96745,hi,19871127,,253 2870183,,8
rec-2758-org,Alisha,Lyons,20,Kalania Pl,Kahaluu,85043,az,19530411,33,480 3255997,,2
rec-951-org,Alisha,Peni,67,Waaloa Way,Kapolei,96746,,19610404,31,808 7121599,,9
rec-517-org,Alisha,Chock,12,Tampa Dr,Pearl City,85224,or,,35,808 5908328,1320140,5
rec-1774-org,Alisha,Yogi,35,Ihiloa Pl,Kealakekua,96705,hi,19881006,32,310 4293794,,8
rec-2102-org,Alisha,Sanchez,8,Laffey St,Kealakekua,89124,hi,19591119,29,808 3769405,6074161,2
rec-1878-org,Alisha,Okumura,28,Hammerberg St,Wailea,96795,nv,19510121,31,602 5261611,,7
rec-2004-org,Alisha,Takemoto,,Nikolo St,Naalehu,85248,nv,19671025,25,602 5141062,3607694,3
rec-2137-org,Alisha,Pagan,6,Kula St,Volcano,90290,hi,19401023,30,423 2800221,1806749,8
rec-1922-org,Alisha,Oliana,16,N Kukui St,Volcano,92705,hi,19840505,26,213 7453931,2024876,0
rec-2709-org,Alisha,Figueroa,39,Huanui St,Haliimaile,90290,hi,19551031,36,253 8577152,3043687,9
rec-2902-org,Alisha,Hill,35,Kipu Pl,Waiahole-Waikane,85260,nv,19500330,,423 7891817,,7
rec-2906-org,Hema,Owen,14,Nene St,Paukaa,,az,20050228,25,423 9264633,7608553,5
rec-2443-org,Alisha,Duarte,125,Bougainville Loop,Mauna Loa Estates,85244,hi,,11,423 5656244,,6
rec-331-org,Alisha,Keaka,,Bannister St,Honalo,89162,nv,20050202,27,808 8153701,7778265,7
rec-726-org,Alisha,Nishida,6,Aa St,Waipio Acres,85227,nv,20090926,34,423 4693509,9401706,0
rec-1494-org,Iwao,Sanchez,152,Anahola St,Volcano,85026,nv,19640818,,206 3040670,,7
rec-576-org,Alisha,Kealakekua,25,N Kukui St,Hawaiian Acres,96746,tx,19631002,,423 0698746,,5
rec-2689-org,Leon,Mana'o,369,,Wahiawa,90265,,20010824,31,310 1889187,8192195,7
rec-1718-org,Alisha,Ferguson,27,S Pauahi St,Kapalua,90220,wa,19760509,34,480 8553508,3492842,1
rec-1075-org,Alisha,Barker,47,Kula Kolea Pl,Kahaluu,96747,,,26,423 0756365,,7
rec-2529-org,Alisha,Chock,18,Lewers St,Puako,85075,hi,19780223,31,602 0803211,,4
rec-2181-org,Alisha,La,5,N Vineyard Blvd,Puako,90290,hi,19870209,25,206 9210454,4923847,0
rec-1870-org,Ridge,Fukuda,2,Naupaka Pl,Kula,85085,az,19261031,12,808 3079787,6525522,8
rec-668-org,Alisha,Matsunaga,39,Iao Ln,Volcano,96770,hi,19590329,25,206 9413418,6005955,8
rec-1332-org,Alisha,Pham,157,Hoomaikai St,Fern Forest,85086,az,19690506,,206 3478053,,8
rec-205-org,Alisha,Madamba,40,,Fern Acres,85041,az,19721124,25,808 2599674,,0
rec-1517-org,Alisha,Hori,44,Waolani Ave,Haliimaile,96789,,19451012,7,602 4698392,2409173,2
rec-20-org,Alisha,Russell,36,Koae Pl,Volcano,89191,az,19290715,31,213 5718803,9924803,4
rec-297-org,Alisha,Eleu,10,Hekau Pl,Heeia,96737,az,19800220,30,213 0800201,5484396,1
rec-2892-org,Marvin,La,24,Kipu Pl,Kapalua,96745,or,19891209,25,213 6657154,3943369,5
rec-989-org,Alisha,Chock,6,Mokunoio Pl,Hilo,90290,tx,19800911,28,808 4275366,7201217,4
rec-2774-org,Jesse,Chock,2,Kipu Pl,Volcano,96734,az,19620313,29,808 1853253,8970498,2
rec-968-org,Alisha,Ahuna,19,Makalei Pl,Mahinahina,90290,wa,19751120,32,310 2746474,,9
rec-2134-org,Alisha,West,51,Liliha St,Kahaluu,85247,hi,19831002,24,480 4049865,5697960,9
rec-366-org,Alisha,Bright,9,,Maalaea,85250,wa,19720814,29,253 7482440,,3
rec-596-org,Alisha,Keilani,3,Kaai St,Fern Acres,85274,az,19360517,25,310 5055718,1252367,6
rec-2240-org,Alisha,La,143,Anapalau Pl,Waipio,89124,nv,20210826,22,423 9218859,8396538,5
rec-1898-org,Alisha,Chock,8,Keopua St,Volcano,89135,nv,20171014,28,602 2973352,6304232,7
rec-2284-org,Alisha,Miyamoto,3,Sanders Cir,Holualoa,89138,nv,20010720,28,206 1926814,,6
rec-1769-org,Alisha,Toyama,44,E Hind Dr,Waikele,92708,hi,,,310 4183669,2788294,7
rec-380-org,Alisha,Alohi,72,Kipu Pl,Kailua CDP,90290,az,19811020,27,310 4650655,,1
rec-2594-org,Alisha,Ibara,29,Tampa Dr,Volcano,85264,,20180525,,808 4813351,4675152,5
rec-1282-org,Alisha,Holland,1140,Bougainville Loop,Pearl City,85061,az,19510915,26,206 7686115,,2
rec-198-org,Terrie,Pedro,15,Slade Dr,Wailea,85250,nv,19280826,,423 5158622,,7
rec-864-org,Alisha,Furtado,29,Anapalau Pl,Volcano,90222,hi,19830129,41,423 0825583,,4
rec-1278-org,,Matthews,70,Pualani Way,Tiki Gardens,85260,nv,19350620,,808 5654235,8609486,4
rec-258-org,Alisha,Hudson,39,Lawelawe Pl,Volcano,85297,nv,19650202,27,310 5990651,9896856,8
rec-2679-org,Kristofer,Nani kÅkÄ«,5,Bougainville Loop,Hawi,85043,hi,19710115,23,253 0350909,8845188,2
rec-320-org,Alisha,Thompson,8,Poipu Pl,Kapalua,89124,hi,19650815,10,808 3343198,,6
rec-310-org,Alisha,Matsunaga,8,Halemaumau Pl,Volcano,85290,wa,,10,423 0953856,2084987,7
rec-1538-org,Alisha,Pham,83,Kaumaka Pl,Keokea,90290,or,20200908,29,423 1149825,4778438,3
rec-89-org,Akamu,Choe,28,Bougainville Loop,Haliimaile,89116,az,19390210,37,602 7173353,,4
rec-908-org,Alisha,Uehara,55,Oomano Pl,Hawi,96731,hi,19490503,,310 4389613,8779755,5
rec-965-org,Alisha,Branco,81,Anapalau Pl,Wheeler AFB,85216,nv,,,253 4805622,6204032,1
rec-486-org,Alisha,Chock,42,Olomea St,Volcano,90290,az,19441109,24,253 4122121,,7
rec-2207-org,Alisha,Holland,3,Olalahina Pl,Volcano,90290,nv,19800729,41,206 4193254,,0
rec-1486-org,Alisha,Teramoto,39,Chain Of Craters Rd,Kailua CDP,92708,,19810122,20,602 2871795,3809009,1
rec-2019-org,Carmela,Sanchez,15,Keoniana St,Papaikou,90290,or,,,213 5852699,9608480,4
rec-154-org,Alisha,Davis,3,Terrace Dr,,89135,az,20070212,30,310 4754882,6022304,0
rec-1170-org,Ruben,Hill,23,Kaimoku Pl,Puhi,92781,az,19750608,12,,7961216,1
rec-1434-org,Alisha,Akiona,33,Grewia Pl,Volcano,96746,hi,19670914,33,480 8433738,,9
rec-2208-org,Alisha,Hamasaki,37,Kia Lua St,Paauilo,96747,nv,19521027,9,206 6732656,3542065,7
rec-2664-org,Alisha,Duarte,2,Anapalau Pl,Schofield Barracks,85218,,20070108,,213 7916504,,4
rec-1050-org,Alisha,Frank,15,Kokio Ln,Heeia,96743,,19250103,7,310 8550938,2529473,8
rec-869-org,Alisha,Raymond,13,Wakaalulu Rd,Kamaili,85224,az,19480221,31,310 8759218,,1
rec-2756-org,Alisha,Matsumoto,8,Ala Puawa Pl,Paauilo,85247,hi,19200207,10,253 2097814,,9
rec-2027-org,Alisha,Ikeda,23,Bougainville Loop,Kawela Bay,85260,az,19281216,25,253 4283664,,7
rec-959-org,Alisha,Demello,6,Maulua Nui Rd,Lawai,85224,az,19590423,30,423 1690726,8669579,6
rec-1485-org,Alisha,Chock,90,Naupaka Pl,Volcano,90212,nv,19901130,27,808 5570824,,8
rec-114-org,Alisha,Holland,197,Kipu Pl,Pakala Village,89120,hi,19490809,35,808 0931200,5880211,2
rec-1914-org,Alisha,Chock,7,Kapohanalu St,Puako,90270,hi,19500201,20,213 5981091,2749141,5
rec-629-org,Alisha,Raymond,8,Rose St,Honalo,85075,hi,19690518,25,,,5
rec-2191-org,Ridge,Chock,64,Puuhonua St,Hickam Housing,89121,nv,19570829,29,808 1100574,,2
rec-1628-org,Alisha,Koa,60,Makanani Dr,Nanawale Estates,92707,hi,19790425,,423 6656734,,2
rec-1161-org,Alisha,Keandra,30,Bamboo Pl,Kailua CDP,85268,hi,19410718,30,213 0289346,,8
rec-1438-org,Alisha,Uehara,273,Anapalau Pl,Volcano,85069,,19650427,30,206 4267999,,3
rec-135-org,Alisha,Low,38,Pilaa Pl,Pearl City,85250,wa,20040313,27,213 0375581,,3
rec-1670-org,Alisha,Obrien,62,Lincoln Ave,Honalo,96750,wa,19570315,28,,,8
rec-162-org,Alisha,Bright,55,Woolsey Pl,Kaumakani,,nv,20131113,24,480 8948196,,8
rec-1339-org,Luke,Tyau,1267,Hikino St,Heeia,89170,nv,,24,808 4306494,,8
rec-2204-org,Alisha,Uehara,47,Waikahalulu Ln,Volcano,90212,hi,19560905,30,423 7778972,7836312,1
rec-1641-org,Alisha,Weber,67,Kokomalei St,Tiki Gardens,90290,,20020407,32,423 8613427,,6
rec-2638-org,Alisha,Fujita,40,Beckwith St,Makaha Valley,89124,tx,19731227,33,253 3981512,,3
rec-211-org,Alisha,Alaula,10,Lincoln Ave,Volcano,96721,wa,,31,423 5974794,1017007,3
rec-1241-org,Alisha,Kekapa,19,Kapaia St,Kaunakakai,96746,hi,19520427,37,480 1171063,4531923,0
rec-183-org,,Holland,16,Akahi St,Volcano,85219,wa,20110705,,480 8152110,6791765,7
rec-502-org,Alisha,Burns,,37th Ave,Launiupoko,96729,hi,20190104,8,253 6103589,7729978,4
rec-2750-org,Alisha,Takenaka,21,N Nimitz Hwy,Kahaluu,85269,nv,20161107,33,602 9196465,,4
rec-63-org,Alisha,Koki,11,Kailua,Puako,85249,,20140718,27,,,1
rec-1706-org,Alisha,Uehara,4,19th Ave,Fern Acres,90274,nv,19960724,32,253 2533204,7982218,4
rec-2866-org,Alisha,Chock,30,Ihiloa Pl,Wailea,85085,hi,20081204,,808 8678095,,4
rec-472-org,Alisha,Yasuda,4,Kalalau Pl,Makaha,90290,hi,19360908,10,253 1023716,,0
rec-335-org,Alisha,Hill,640,Ihiloa Pl,Kalaeloa,96746,az,19920223,22,423 4201047,4187930,0
rec-791-org,Alisha,Andres,42,Hoe St,Ahuimanu,90280,az,19500925,9,602 4693180,5308588,8
rec-2694-org,Alisha,Gomez,673,Kainoa Pl,Kaaawa,89124,hi,19961005,31,480 9914260,,5
rec-1206-org,Alisha,,20,Kaumaka Pl,Kaneohe,89124,hi,20040527,34,253 9089639,3559398,1
rec-2121-org,Alisha,Kaneko,14,Kaai St,Olowalu,85079,hi,19381001,19,206 1892956,5197612,9
rec-567-org,Alisha,Crawford,2,Kuakini Hwy,Volcano,85043,nv,20190323,27,,6745879,1
rec-1999-org,Alisha,Ano,13,Hillman Rd,Honalo,90274,hi,19461218,40,602 0084962,,1
rec-1297-org,Alisha,Tanigawa,6,Manukai St,Waipahu,85015,az,19310116,29,480 2400025,8377703,3
rec-1002-org,,Oda,20,Panui St,Paauilo,85030,hi,19620424,24,808 3746960,2988706,9
rec-1132-org,Morris,Chock,10,Anapalau Pl,Makakilo,90212,hi,19730714,20,602 6779542,,5
rec-1500-org,Alisha,Richardson,469,Palanehe Pl,Volcano,85250,hi,19480720,34,423 0340251,,7
rec-1247-org,Alisha,Jacinto,41,Bougainville Loop,Wailua,89112,wa,19520123,21,480 2357701,,3
rec-131-org,Marvin,Raymond,17,Attoa Rd,Kahaluu,92782,az,20000914,22,423 2299859,,7
rec-1005-org,Alisha,Furtado,109,Kahawai St,Mililani Town,85082,,19610725,28,602 7049652,,0
rec-1391-org,Hannah,Takenaka,99,Ihiloa Pl,Tiki Gardens,96747,az,19270613,32,602 0928914,4604355,2
rec-374-org,Alisha,Teves,4,Ala Pue Pl,Volcano,85075,az,19950616,31,253 5248206,4535285,8
rec-2971-org,Alisha,West,16,,Mauna Loa Estates,90290,hi,20170501,22,808 2361479,4810577,4
rec-1856-org,Hanohano,Yamanaka,55,Ihiloa Pl,Puako,96757,hi,,9,253 1833184,,6
rec-2822-org,Alisha,Mattos,31,Momi Way,Ewa Beach,85072,hi,19910129,27,602 1397838,9489519,2
rec-1942-org,Alisha,Uehara,84,Russell Ave,Kaumakani,90274,hi,19250119,26,310 5276097,,6
rec-2605-org,Alisha,Jacinto,38,Alaula Way,Kapolei,85011,hi,20210701,29,480 3703374,,1
rec-2287-org,Alisha,Chock,9,Holelua Pl,,85041,hi,19640221,34,423 8274809,3713358,5
rec-44-org,Alisha,Hill,328,Koki St,Mauna Loa Estates,96746,hi,19600905,,602 7625129,,8
rec-265-org,Alisha,Chock,6,Na'au,Puako,90290,az,,35,310 6958312,7248243,8
rec-1140-org,Alisha,Keandra,7,Moffet St,Waialua,85234,hi,19230213,40,213 0389237,,1
rec-1954-org,Alisha,Chock,66,Kumulaau,Volcano,85075,hi,19921221,34,480 2546004,,6
rec-2879-org,Alisha,Oki,31,Bougainville Loop,Volcano,89162,az,20050831,36,213 5756979,7088253,8
rec-2230-org,Alisha,Powers,115,Alahao Pl,Wailuku,85260,az,19240825,41,480 3636811,,6
rec-338-org,Alisha,Powers,11,Anapalau Pl,Volcano,85225,hi,19220723,29,423 9571294,,5
rec-1120-org,Alisha,Holland,44,Panui St,Halawa,96789,az,19900426,,423 2130399,,3
rec-2826-org,Alisha,Uehara,2,Kapuni St,Pukalani,85075,az,20211103,26,423 5899916,,1
rec-977-org,Alisha,Sherman,19,Lelekepue Pl,Pakala Village,89138,az,20160122,22,213 5902193,,1
rec-2048-org,Alisha,Holland,16,Hunnewell Pl,Eleele,89138,az,20061228,28,602 1296997,,0
rec-1923-org,Alisha,Ikeda,24,Ihiloa Pl,Volcano,85283,az,19660818,,480 1777232,,7
rec-393-org,Alisha,Chock,4,Huehue Ranch Rd,Wailea,85260,az,19251022,31,253 1595876,5304451,4
rec-1205-org,Alisha,La,20,Kaawalii Rd,Poipu,96756,,19920131,31,206 9604077,,1
rec-2246-org,Alisha,Takemoto,150,Alaula Way,Paauilo,90221,,19561114,29,213 5936883,,3
rec-1311-org,Alisha,Hernandez,70,E Outerbridge Ct,Seaview,96778,ny,19980219,35,480 8158197,9992982,6
rec-2983-org,Alisha,Obrien,412,Laukupu Way,Kahaluu,96704,az,19340131,4,808 9858206,4455357,4
rec-313-org,Alisha,Hill,4,Kukio Nui Dr,Honokaa,85219,,19971120,36,808 0154757,3737131,5
rec-9-org,Alisha,Chock,25,Artesian Way,Wailea,96737,,19351129,10,213 3172506,4939677,2
rec-179-org,Alisha,Chock,8,Warden Ave,Volcano,85002,az,19910526,30,253 0690584,1704116,7
rec-1331-org,Ridge,Andrews,43,Ehupua Pl,Tiki Gardens,90274,nv,19340710,33,602 2930059,,9
rec-2701-org,Alisha,La,31,Panui St,Lahaina,85027,az,19610528,32,423 8884735,,9
rec-2171-org,Alisha,Chow,52,Kaimanahila St,Paauilo,90290,tx,19310729,27,808 3910127,,1
rec-2099-org,Alisha,Hayashi,93,Cavalry Rd,Kailua CDP,90222,hi,19590330,34,423 2923052,1589813,1
rec-2797-org,Shiloh,Sugiyama,78,Mamo,Volcano,96746,or,20000519,25,,,6
rec-2166-org,Alisha,Moon,,Kipu Pl,Puako,85224,nv,19950515,34,808 7935310,4166055,7
rec-165-org,Alisha,Choe,,Naupaka Pl,Waikoloa Beach Resort,85224,nv,20170701,29,310 4757973,,1
rec-2018-org,Alisha,Davis,25,Grewia Pl,Laie,85224,,19930718,23,213 9809591,5820906,1
rec-1216-org,Alisha,Hill,4,Keoniana St,Kalapana,85043,az,20160706,26,310 8987891,,7
rec-1471-org,Alisha,Chock,8,Ihiloa Pl,Hana,85036,az,19760106,34,206 5126055,9929035,3
rec-85-org,Alisha,Fujita,71,Kipu Pl,Waipio Acres,85036,,19960206,33,602 9971118,4570095,7
rec-2644-org,Alisha,Char,11,Kaumaka Pl,Volcano,89121,az,19250526,,213 5512486,6914375,2
rec-175-org,Alisha,Ragasa,138,Kipu Pl,Paauilo,85087,hi,19441108,36,253 0898776,,0
rec-2729-org,Alisha,Chock,6,Kaipo,Volcano,85216,,20190620,29,310 3680826,2730816,4
rec-70-org,Alisha,Tomita,99,Ihiloa Pl,Royal Kunia,96746,az,19940527,39,213 7864303,6803540,3
rec-2809-org,Cayla,La,27,Kipu Pl,Kealakekua,92735,hi,19460512,27,808 8355954,9046784,6
rec-74-org,Ridge,Evangelista,3,Apaki St,Halaula,85260,or,19650427,22,213 8754591,2950344,6
rec-255-org,Alisha,Takemoto,18,Iholena St,Volcano,90270,tx,19320622,11,310 5146702,,6
rec-2361-org,Alisha,Chock,5,Mauna Loa St,Paauilo,85085,,19390119,34,253 3847075,4582528,8
rec-1844-org,Alisha,Ancheta,563,Ala Lilikoi Pl,Volcano,96747,nv,19861203,31,310 6108574,7830914,2
rec-2703-org,Alisha,Uehara,2,Shower Pl,Orchidlands Estates,89116,hi,,34,206 6284455,,9
rec-2337-org,Alisha,Burgess,11,Ehupua Pl,Fern Acres,90212,hi,19250320,9,423 4549509,6400464,3
rec-28-org,Alisha,Chock,36,Kaala Pl,Volcano,85216,az,19430928,38,,5499353,2
rec-2420-org,Alisha,Oki,75,Alaula,Kaumakani,85250,tx,19980915,28,808 2573375,4935962,8
rec-2598-org,Alisha,Burgess,2,Kaauhuhu Rd,Puako,96746,hi,19400727,33,213 7223813,,2
rec-1682-org,Alisha,Ohara,74,Ala Makani Way,Volcano,89130,hi,20190730,20,310 4545708,,3
rec-431-org,Vicki,Tomita,276,Aha Aina Pl,Kawela Bay,85011,az,,31,310 9042534,5580654,0
rec-790-org,Alisha,Tangonan,342,Kamoamoa Hmstd Rd,Waimanalo,96739,az,19620929,23,310 4749761,,8
rec-470-org,Alisha,Nitta,51,Seaman Ave,Pearl City,85207,az,19610501,,602 7145620,,5
rec-677-org,Alisha,Kai,6,Pilokea Ln,Mililani Mauka,85250,,19920514,,480 2269333,,5
rec-2321-org,Asae,Duarte,295,Holelua Pl,Fern Forest,85260,nv,19410312,31,808 1288975,6719829,9
rec-1158-org,Therese,Naito,49,Thatcher Ct,Waikoloa Beach Resort,96746,hi,19500217,26,480 2320368,,7
rec-2828-org,Alisha,Gallagher,14,Palamea Ln,Honalo,89116,az,19670224,32,480 6261180,,1
rec-1795-org,Alisha,Viloria,62,Kiawe Pl,Hanamaulu,85224,,,21,206 4500212,9634199,2
rec-1451-org,Alisha,Kane,14,Anuenue Wawae Rd,Wheeler AFB,90290,nv,19540711,21,423 2466561,,1
rec-2858-org,Alisha,Kurihara,15,Palamea Ln,Aiea,96727,az,20190707,30,480 6542039,3722473,7
rec-1428-org,Ridge,Shimamoto,585,Kipu Pl,Volcano,89116,az,19400827,38,423 6505477,9331435,1
rec-2024-org,Alisha,Moniz,43,Kaumaka Pl,Volcano,85283,az,,11,423 4185979,,2
rec-2713-org,Alisha,La,24,Kawaihae Pl,Kailua CDP,89180,az,19270111,27,423 7672190,,6
rec-712-org,,Yano,150,Kahikolu Pl,Paauilo,85250,az,19620715,34,423 6317658,,1
rec-1615-org,Alisha,Bright,24,Koa ikaika,Waipio Acres,85086,,19430926,25,213 9450846,,4
rec-1487-org,Alisha,Nakashima,59,Noah St,Kapalua,89103,az,20090823,32,206 5341953,,1
rec-2177-org,Alisha,Yasuda,72,Maulua Nui Rd,Kaumakani,90290,hi,19720228,28,423 1998696,7153563,6
rec-1129-org,Alisha,Uehara,22,Oili Pl,Kaneohe Base,89126,nv,19270329,,310 4315856,6406955,0
rec-2558-org,Alisha,Takemoto,23,Holokahana Ln,Hawi,96753,nv,19421009,,253 4885297,,6
rec-439-org,Errol,Hiapo,24,Kauluwela Pl,Volcano,85001,hi,20081013,31,808 2993352,,1
rec-2735-org,Alisha,Tanigawa,47,Kipu Pl,Pakala Village,89180,az,19870706,33,206 3487572,5968357,0
rec-2586-org,Alisha,Mateo,6,Menehune Rd,Wahiawa,85250,az,19890723,35,808 3101026,2994053,6
rec-384-org,Alisha,Lyons,35,Hase Dr,Mauna Loa Estates,92708,,19240731,24,480 2119992,,0
rec-437-org,Alisha,Holland,10,N Kukui St,Kaumakani,89124,az,19430605,,213 4327352,4257739,9
rec-2421-org,Alisha,Borges,6,Pualani Way,Olinda,85219,,19840420,,253 7486363,6232656,5
rec-2844-org,Hannah,Obrien,33,Pua Way,Puhi,85043,hi,19211221,24,213 2990159,,9
rec-2253-org,Alisha,Tomita,14,N Kukui St,Pakala Village,85075,hi,19620821,26,423 8080204,9930894,7
rec-1659-org,Alisha,Knight,7,Alaeloa Pl,Mahinahina,92728,az,19410413,31,206 2936677,,8
rec-595-org,Morris,Davis,11,South Dr,Haleiwa,85224,az,19501003,33,253 3180241,3589642,0
rec-2790-org,Alisha,Uehara,105,Waikanaloa St,Kalaeloa,90212,hi,19391125,33,253 2664065,,0
rec-1122-org,Morris,Chock,34,Wong Ho Ln,Lanai City,85002,hi,,34,480 0249135,,8
rec-1983-org,Alisha,Holland,36,Hammerberg St,Pakala Village,85296,,,31,206 3933471,,0
rec-2752-org,Alisha,Branco,9,Laukupu Way,Holualoa,89193,az,19710820,29,253 3748252,,1
rec-1018-org,Alisha,Koike,20,Moreira St,Black Sands,85032,or,19501023,,310 8373399,,8
rec-1746-org,Alisha,Arakaki,48,Anuenue Wawae Rd,Volcano,85069,,19960426,19,480 8710088,,9
rec-2132-org,Alisha,Souza,127,Kipu Pl,Helemano,85247,,,25,808 8826821,,1
rec-940-org,Brenden,Okada,19,Namokueha St,,,tx,19810109,40,602 0021323,,4
rec-288-org,Briella,Bright,321,Liliha St,Napili-Honokowai,89124,az,19970220,24,213 5969730,8474831,8
rec-2005-org,Alisha,Davis,42,Hahaione St,Paauilo,96746,nv,19550222,36,808 5274476,5513535,8
rec-1020-org,Alisha,Javier,8,,Volcano,89124,hi,19381224,28,253 5447737,,7
rec-2140-org,Alisha,Tanigawa,3,Charles St,Royal Kunia,85283,hi,19850327,26,423 5295617,,5
rec-582-org,Alisha,Griffin,10,Kipu Pl,Volcano,96747,hi,19560928,,206 4300710,,7
rec-2324-org,Alisha,Schneider,4,38th Ave,Puako,90290,nv,19670223,,310 0020485,7898934,7
rec-2067-org,Alisha,Holland,62,Booth Rd,Kapalua,89135,,20150302,,480 3688541,7233904,2
rec-1097-org,Alisha,Tomita,48,Patterson Rd,Volcano,85003,az,20110927,36,480 0138029,1293434,2
rec-1971-org,Alisha,Yamanaka,68,Ipulei Pl,Waimea CDP,89124,hi,19550208,28,253 9660245,,0
rec-559-org,Alisha,Davis,148,Ala Kipa St,Launiupoko,90222,hi,19440625,,253 6677011,3178605,3
rec-348-org,Alisha,Tanigawa,38,Halemaumau Pl,Paia,,az,19570818,8,310 1809916,9882204,4
rec-1866-org,Alisha,Oki,44,Red Cinder Rd,Waiohinu,90290,nv,19700606,39,808 8030333,,5
rec-467-org,Alisha,Uehara,15,N Kukui St,Pakala Village,96796,hi,19390513,30,808 1490809,9971201,5
rec-1089-org,Alisha,Moore,48,Hauiki St,Paauilo,89135,nv,,24,310 5478849,5208865,2
rec-695-org,Alisha,Hill,26,Bougainville Dr,Royal Kunia,90290,wa,20020610,30,602 2606736,1635482,0
rec-882-org,Alisha,Butler,303,Ka mea imi,Kealakekua,96797,hi,19630908,26,,3857031,7
rec-1903-org,Alisha,Chock,22,Ihiloa Pl,Wainiha,90290,,19750905,25,310 0492816,,9
rec-2593-org,Ridge,Kaili,24,Ehupua Pl,Volcano,89122,hi,,29,423 8587640,,1
rec-442-org,Morris,Toguchi,13,Kipu Pl,Paauilo,90274,,20040116,11,206 9399965,9992751,4
